name,lambert_x,lambert_y
Schaunitzer,480157.84681321157,402405.0478945868
Kalcher,480157.84681321157,402405.0478945868
Bahnhof Rottenmann,478905.245965457,402387.98577775713
Kalcherbach,478905.245965457,402387.98577775713
Scheibenboden,478905.245965457,402387.98577775713
Kuhbüchler,478905.245965457,402387.98577775713
Weislhube,477653.3928996277,402371.20237861853
Aberlinbauer,478905.245965457,402387.98577775713
Brauner,477653.3928996277,402371.20237861853
Schindlhof,477653.3928996277,402371.20237861853
Stadtwaldsiedlung,477653.3928996277,402371.20237861853
Neureiterriegel,477653.3928996277,402371.20237861853
Burgtorsiedlung,477653.3928996277,402371.20237861853
Stadtwald,476400.78484853636,402354.67754980456
Lacknergraben,476400.78484853636,402354.67754980456
Ameisbichler,476400.78484853636,402354.67754980456
Talhof,476400.78484853636,402354.67754980456
Mitterhof,475148.1732811543,402338.4214467462
Niederbergalm,493963.0322619263,400755.81361856963
Niederbergbach,492710.8289057667,400735.80180738214
Mitterbach,492710.8289057667,400735.80180738214
Kohlhaus,491457.8696612869,400716.0467039421
Petaler,490204.9062075246,400696.5604016753
Grießmayergraben,490204.9062075246,400696.5604016753
Küpferl,488952.6902336173,400677.3543490954
Haselebner,488952.6902336173,400677.3543490954
Bichelmayergraben,488952.6902336173,400677.3543490954
Triebenbach,485194.51473035454,400621.3251499133
Edlacher Moor,483941.5310998556,400603.1825442128
Lackner,482688.5436060087,400585.3087448776
Hinterberg,482688.5436060087,400585.3087448776
Poderer,482688.5436060087,400585.3087448776
Poierer,481436.3039520617,400567.7142330371
Tamischbach,481410.44397175923,402422.37873485405
Almbach,481410.44397175923,402422.37873485405
Weinmeister,480183.3089067532,400550.3778876392
Rotofen,478930.31017106597,400533.3103510374
Lahngraben,477678.0594548365,400516.52162066195
Spitaler Graben,477678.0594548365,400516.52162066195
Sternkegel,476425.05351352436,400499.9915427454
Bahnhofsiedlung,658023.8438858108,489238.07194484863
Aufeld,654322.6194867131,489073.2323078755
Haltestelle Untersiebenbrunn,653088.607789845,489018.8041593395
Bahnfeld,651854.5844447566,488964.6407479057
Lehen,644063.8656104468,487979.48272972833
Donaubäurisches Feld,642606.3474649575,487822.0521467095
Heidäcker,656872.5994608712,487329.6976543572
Lohgrund,656872.5994608712,487329.6976543572
Hirschfeld,655638.2136601419,487274.7224918781
Schinderhöhe,654404.5565878064,487220.04488703236
Kleinfeld,653170.1473197693,487165.5992029561
Leopoldsdorfer Feld,651935.726399759,487111.41834127344
Mühlhügel,650702.0343994609,487057.5345682483
Neusiedler Remise,646999.408407228,486897.40674261004
Im Braunen Schilling,646999.408407228,486897.40674261004
Neurisse,644530.4404679586,486791.9575192025
Funkempfangszentale Rutzendorf,643296.6801441903,486739.66147642024
Hubertuskapelle,659424.0715276953,485588.4111215556
Schmale Lüsse,656955.2815182526,485477.66409446765
Breite Lüsse,655720.4983938779,485422.67123660445
Gemeindeweide,653251.6376332238,485313.5128231179
Rußbachfeld,652016.819378264,485259.31452172063
Au,649547.8888886368,485151.74476703256
Kreuzried,648609.5685447425,485174.6280124141
Im Hagen,647486.3621824075,484941.33418977726
Rotes Kreuz,647078.9124855218,485045.23403708264
Krautäcker,646622.7469461855,484433.1349660875
Johannesbreite,643579.0078935275,484240.0598135516
Rustenried,642051.0052649779,485277.1137664346
Bärenseer Remise,657038.0129046768,483624.5255905818
Großes Wiesfeld,650863.4742998867,483352.1872447012
Kapellenfeld,649628.2353314303,483298.5013275426
Nördliches Hausfeld,649628.2353314303,483298.5013275426
Sandberg,649628.2353314303,483298.5013275426
Schmidlkreuz,647158.4639968406,483191.9563045418
Breite Äcker,640982.7261371886,482930.18208057154
Hohe Heide,657120.7439980671,481771.39365050104
Unterfeld,653414.7152073926,481607.13667641487
Haltestelle Straudorf,653414.7152073926,481607.13667641487
Scheibl,649708.5814896374,481445.2644522283
Zugäcker,646002.3443793368,481285.7770449659
Lob,644022.426518387,482200.6000730684
Hausfelder,642218.0443211156,482982.0132618565
Bahnhof Kopfstetten-Eckartsau,658439.388903222,479974.6908871094
Haringseer-Feld,655967.4496132701,479864.33380144835
Hausfeld,648552.8337913197,479539.6904012654
Mittleres Feld,647317.5184600434,479486.5321079679
Überlände,647317.5184600434,479486.5321079679
Fadenäker,643610.0214605505,479328.58368195966
Schloss Sachsengang,641251.901753481,479994.5008994043
Fadenfeld,641857.249381659,478666.6899098987
Teillüsse,657286.155705827,478066.2604732141
Fasangarten,657286.155705827,478066.2604732141
Bannau,654814.139366752,477956.43116862234
Ganger Feld,653577.7427413138,477901.89782882575
Heidboden,652341.3344451434,477847.62973777857
Lobfeld,648632.7818221641,477686.4489795184
Steinafurt,648632.7818221641,477686.4489795184
Lobau,646160.6033640613,477580.3314593099
Unteräcker,644924.1262520772,477527.6545945294
Untere Au,644924.1262520772,477527.6545945294
Obere Au,643688.3796156865,477475.27435687743
Wolfswörter Feld,641215.3692704621,477371.24664856214
Narrischer Arm,658688.7224693368,474416.51611270476
Schreiber,658605.6447932541,476268.49396997504
Hausau,657368.8859628567,476213.14726716094
Rauhenmaiß,654896.0747479494,476103.2826470025
Roter Werd,654896.0747479494,476103.2826470025
Grenzböden,653659.2805596874,476048.73177203257
Biberhaufen,653659.2805596874,476048.73177203257
Unterer Stockmaiß,652422.4746969403,475994.4462311035
Aussatz,651186.3991622028,475940.45835281536
Oberer Stockmaiß,651186.3991622028,475940.45835281536
Grundboden,649949.5701281741,475886.7033282779
Tierboden,649949.5701281741,475886.7033282779
Mühlschüttl,648712.7295903979,475833.21364523657
Heustadelböden,647476.6195720162,475780.021154833
Rohrhaufen,647476.6195720162,475780.021154833
Schönauer Feld,646239.7562043337,475727.06200298294
Wirtshaus zum Rostigen Anker,645002.8815036452,475674.36819997896
Schüttlau,642529.840324225,475569.80786225013
Hauslüsse,642529.840324225,475569.80786225013
Mühlhaufen,657451.566327235,474361.1516296314
Gstettenfeld,653740.7692045409,474196.68331563566
Mitterhaufen,652503.5660149802,474142.3803353477
Gasthof Uferhaus,651267.0933880487,474088.3751133261
Hirschensprung,647556.1220223794,473927.8863745136
Straßfeld,645081.5892597932,473822.19947839715
Waldfeld,655059.8955800019,472398.1148880711
Rohrauer Wald,653822.3065083616,472343.5289534414
Dickes Tal,652584.7057547331,472289.20852338057
Neu Haslau,650110.2118586914,472181.3963745618
Oberfeld,647635.6719457018,472074.64563685004
Traunberg,646398.0136501797,472021.65244833566
Neufeld,646398.0136501797,472021.65244833566
Am Flugfeld,645160.3440143679,471968.92477920465
Haidfeld,645160.3440143679,471968.92477920465
Außerfeld,642607.7536100349,473717.605550413
Geißbergen,660092.1734991416,470765.98645383026
Weidäcker,656461.3447528239,468747.82322102133
Rotenbergen,653985.3314701124,468638.34856533445
Josefskapelle,653985.3314701124,468638.34856533445
Wiener Domkapitel Wald,652746.9358304146,468583.99324635416
Ellender Wald,651428.5779644669,470382.0023922892
Unterwald,649032.4222574208,468422.5534138568
Karbing,647794.7233565194,468369.29255039804
Mitterwald,647794.7233565194,468369.29255039804
Kalter Berg,647794.7233565194,468369.29255039804
Teichfeld,644080.0726554494,468211.0393592324
In der Sulz,659021.1802573684,467005.3258755198
Wechselbüheln,659021.1802573684,467005.3258755198
Sankt Maria,656543.6762084493,466894.72035714705
Oberer Heidenberg,655305.6495613916,466839.8490859363
Neuberg,654066.8680543784,466785.2105569523
Paulskapelle,651590.0131553872,466676.7631606916
Hohes Feld,649112.3688156132,466569.34612903465
Gemeindewald,649112.3688156132,466569.34612903465
Reutberg,649112.3688156132,466569.34612903465
Adelsberg,649112.3688156132,466569.34612903465
Weißes Kreuz,647874.2725778255,466516.0681673093
Hundsrücken,646635.4217802323,466463.02391907386
Herrnberg,646635.4217802323,466463.02391907386
Rainberg,644158.4293672191,466357.76417232584
Heidfeld,659021.1802573684,467005.3258755198
Halbenwegkreuz,656543.6762084493,466894.72035714705
Unterer Heidenberg,655305.6495613916,466839.8490859363
Schneckenkreuz,652828.0748541213,466730.8377883537
Eisberg,651590.0131553872,466676.7631606916
Gablerkreuz,650351.1967466163,466622.9217609344
Gablerberg,650351.1967466163,466622.9217609344
Rufkreuz,649112.3688156132,466569.34612903465
Lußäcker,649112.3688156132,466569.34612903465
Straßenäcker,647874.2725778255,466516.0681673093
Sankt Antonius,644186.6701588077,466358.9582657814
Inneres Hausfeld,644141.1012473346,466362.6002054
Auwinkel,604581.925391804,462964.1962918183
Königswald,660342.6949621446,465207.9494000394
Sallasch,659104.3065773332,465152.2636427954
Schloß Prugg,656626.0074359275,465041.62262836844
Neustadt,656626.0074359275,465041.62262836844
Göttlesbrunner Bach,657865.1629406593,465096.8102165349
Kirchtal,654148.4044127,464932.0776837636
Leberbühel,654148.4044127,464932.0776837636
Ragental,652909.2136529854,464877.687465596
Zwei Linden,651670.7546295506,464823.5954840444
Drei Rusten,650431.5406538738,464769.73680524714
Auf der Alm,649192.3151522671,464716.14397959784
Sulzen,647953.8215786944,464662.84891965333
Schüttalkreuz,646714.5732031591,464609.7876482038
Lange Äcker,645475.3134727648,464556.9922372624
Hinterm Markt,645475.3134727648,464556.9922372624
Herminenhof,645475.3134727648,464556.9922372624
Seeäcker,644236.7858618561,464504.4941209918
Im Oberen Feld,644236.7858618561,464504.4941209918
Satzfeld,644236.7858618561,464504.4941209918
Leberfeld,642997.5035995769,464452.23027885985
Bahnhof Götzendorf,641758.2101535136,464400.2323044883
Heidwiesen,660426.1682558889,463356.0216088183
Ungerberg,659187.3828084387,463300.3179971315
Leithakanal,656708.28905364,463189.64150804
Käshof,657947.841866971,463244.84679092094
Russenkapelle,656708.28905364,463189.64150804
Fohlenhof,655469.4680190855,463134.7350283377
Bahnhof Wilfleinsdorf,651751.4474518751,462971.5444579944
Fuchsbüheln,644315.0951417548,462652.3407819439
Jägerbreiten,658030.5702054531,461391.7765592979
Pirscherwald,658030.5702054531,461391.7765592979
Bildstockhöhe,655551.401500169,461281.6294819666
Runzenbrunn,654311.427567694,461226.9383590631
Steinbach,655469.4680190855,463134.7350283377
Groisbach,650592.1796315678,461064.4933472071
Siedlteich,649352.1592304161,461010.86614451185
Scheibenäcker,648112.8712267926,460957.5368985217
Sankt Sebastian,646872.8279370399,460904.44159098994
Schweingraben,646793.6769323533,462757.668069263
Greinern,643153.3740241188,460746.7831566818
Bürzelnkreuz,643153.3740241188,460746.7831566818
Ungerfeld,659232.3639077415,517141.1298480462
Am Ziegelwerk,658171.3878217991,513380.2911888128
Sulzbach,660628.9463721814,513491.5908229435
Lüsse,659484.1021968594,511582.6067701401
Haspelbühel,658338.4505303376,509673.8593596462
Fischereiche,660881.8746750172,507933.1760592945
Kleinstillfried,659735.8368375071,506024.16425250936
Rochuskapelle,659735.8368375071,506024.16425250936
Kellerberg,659735.8368375071,506024.16425250936
Ragenhof,624202.4668169132,500813.3352370383
Kohlhüttenparz,661219.1238086589,500521.7059215354
Weidenbach,659987.5680249349,500465.79798391834
Schanzl,664998.4964518442,498837.91045842506
Engelbrecht,661303.4478105461,498668.5808589598
Weichselparz,662534.6501124452,498724.73735051695
Dornparz,660071.4944689759,498612.65487373155
Sandparz,660071.4944689759,498612.65487373155
Weiden an der March,657148.0057576493,495913.43239467405
Brucksee,661387.7208718476,496816.57527926285
Altdorfer Feld,660155.370212598,496760.63125732634
Holzwiese,662704.0408574718,495019.6584515199
Spielmaiß,663936.764953651,495076.14928669017
Galgenhöhe,661472.0441679554,494963.4657270694
Neudegger Feld,660323.2213552713,493054.3835765626
Zapfengraben,667806.6929171348,491542.27194551285
Breitensee,666573.2105996861,491484.9509656057
Ochsenweide,666573.2105996861,491484.9509656057
Pipitzhof,665340.4559658265,491427.92875694204
Fünfhaus,665340.4559658265,491427.92875694204
Nanniau,664106.9491747788,491371.1368681155
Alter Zipf,667893.0024222282,489689.27595984284
Haltestelle Breitensee,662958.149827519,489461.54025078844
Großes Feld,660491.0208201043,489349.27697159443
Kalte Stube,600288.2025538667,514775.609630757
Steinkellnermühle,593632.018402523,514021.1064105043
Spielberg,586777.195036561,514318.99904486537
Huttererkapelle,601581.9335266284,512964.7370463116
Hirschberg,597895.9881939925,512836.21113600954
Hausberg,596667.0757314058,512793.8877976686
Sonnleiten,590523.8532367469,512586.27482587844
Goldberg,585608.6747904934,512424.9135712106
Eisenhut,584379.6743738911,512385.22627273854
Altenberg,601647.137799617,511111.8857501149
Rußbach,601647.137799617,511111.8857501149
Dauersberg,601647.137799617,511111.8857501149
Gratzkapelle,596730.6902303318,510940.9812380811
Meiermühle,595501.3712057921,510898.9079378601
Silberberg,593043.4436772203,510815.5773730641
Gießgraben,594461.3133574594,505296.1519772876
Helleisen,586898.1017145412,510611.8515431341
Schallerberg,584439.3143545733,510532.1875263173
Lange Lüsse,593105.9030356248,508961.52716591675
Hinterfeld,591876.1594368911,508920.23154659756
Winkelberg,590647.1447137488,508879.22428350337
Öchslberg,590647.1447137488,508879.22428350337
Wiesengraben,590647.1447137488,508879.22428350337
Kirchenfeld,588187.6135983285,508797.9518416459
Weinbergkreuz,585728.7855654465,508717.75860901177
Starßäcker,603006.9544294941,507447.3797519319
Hart,600547.5457234266,507360.8300847225
Platten,599317.4585515931,507317.93802661076
Haltestelle Großwiesendorf-Tiefenthal,595627.8801457338,507190.8704055585
Im Hochfeld,594398.4945544197,507149.0587983001
Haltestelle Absberg,594461.3133574594,505296.1519772876
Feldsatz,593168.3620922252,507107.4859175524
Weiglkreuz,591938.2207395968,507066.1769413892
Teichmühle,590708.8084983106,507025.1564147193
Bahnhof Kirchberg am Wagram,589478.6495399119,506984.37509510014
Point,601842.8269931823,505551.16159307864
Gernäcker,600612.3515584912,505507.991696435
Kogeln,599381.8668907618,505465.08577799145
Obere Lüsse,596921.6082395872,505380.0912261447
Unterer Grasweg,593230.7833847336,505254.565662493
Oberer Grasweg,592000.244518701,505213.2433375614
Haltestelle Königsbrunn-Unterstockstall,592000.244518701,505213.2433375614
Rößläcker,589539.8785221269,505131.4150574561
Im Raintal,588309.3133211992,505090.8845551098
Lerchenfeld,585848.8951799966,505010.63946202584
Leeweg,585848.8951799966,505010.63946202584
Oberau,599446.3135901892,503611.1300093513
Eggendorf am Wagram,600677.1959905549,503654.0497963829
Haltestelle Stetteldorf am Wagram,598216.1604004622,503568.49979697913
Bahnhof Absdorf-Hippersdorf,595754.3499403511,503483.98024144024
Gießbach,592062.30523787,503359.2061652597
In der Parz,590832.0982043816,503318.15911957994
In der Enggasse,588370.1810114472,503236.80783247296
Burggrund,587139.9478201291,503196.55239579733
Totenlacke,585908.9675831362,503156.53680156637
Grundfeld,603203.8340082916,501886.74997984245
Pettendorfer Weide,600742.0401260536,501800.11637530103
Haltestelle Neuaigen-Stetteldorf,599510.7599948708,501757.1827197457
Schweizerweide,597048.9108762208,501672.13322202116
Harraßäcker,595817.6033734547,501629.9918663651
Scheibenfeld,594587.0255031958,501588.13970950246
Seewiesen,593355.7000377285,501546.5265106717
Schinderlahn,590955.3867830652,499611.19572202023
Hochau,590893.7611271287,501464.117163294
